state_0,state_1,action_0
-0.78224367,0.0028552401,0.96507454
-0.77618986,0.006053811,0.9799583
-0.76694787,0.009242013,0.99168324
-0.75455105,0.0123968,0.9971647
-0.73906165,0.015489392,0.99922824
-0.72056764,0.018494003,0.9998586
-0.6991811,0.021386575,0.9999769
-0.67503774,0.02414335,0.99999833
-0.64829725,0.026740469,0.9999999
-0.6191432,0.029154046,1.0
-0.5877823,0.031360857,1.0
-0.55444306,0.033339266,1.0
-0.5193728,0.035070267,1.0
-0.48283425,0.03653857,1.0
-0.44510067,0.0377336,1.0
-0.40645036,0.03865029,1.0
-0.3671607,0.039289653,1.0
-0.32750174,0.039658967,1.0
-0.28773013,0.039771616,1.0
-0.24808355,0.039646577,1.0
-0.20877595,0.039307587,1.0
-0.16999383,0.038782123,1.0
-0.13189359,0.03810024,1.0
-0.094600186,0.037293404,1.0
-0.058206778,0.036393408,1.0
-0.022775352,0.035431426,1.0
0.011661908,0.034437258,1.0
0.045100696,0.033438787,1.0
0.07756233,0.032461636,1.0
0.10909134,0.03152901,1.0
0.13975304,0.030661704,1.0
0.16963127,0.029878227,1.0
0.19882628,0.029195016,1.0
0.22745301,0.02862672,1.0
0.25563952,0.028186502,1.0
0.28352588,0.02788637,1.0
0.31126338,0.027737498,1.0
0.3390139,0.02775052,1.0
0.3669497,0.027935809,1.0
0.39525342,0.02830371,1.0
0.42411816,0.02886473,1.0
-0.49539396,0.0,-0.999997
-0.49710524,-0.0017112794,-0.9999994
-0.500515,-0.0034097708,-0.9999999
-0.5055978,-0.0050827605,-0.99999994
-0.51231545,-0.0067177024,-1.0
-0.5206178,-0.008302311,-1.0
-0.5304425,-0.009824669,-1.0
-0.5417158,-0.011273345,-1.0
-0.55435336,-0.012637534,-1.0
-0.56826055,-0.013907202,-1.0
-0.5833338,-0.01507324,-0.99999994
-0.59946144,-0.016127622,-0.9999998
-0.616525,-0.01706355,-0.9999994
-0.6344006,-0.017875595,-0.99999756
-0.6529604,-0.018559797,-0.99998915
-0.67207414,-0.01911374,-0.9999576
-0.6916107,-0.01953657,-0.9998154
-0.71143955,-0.019828884,-0.99907976
-0.73143166,-0.019992085,-0.9957565
-0.7514577,-0.020026023,-0.98119843
-0.7713766,-0.019918894,-0.93243456
-0.7910023,-0.019625682,-0.7792913
-0.80999964,-0.018997382,-0.3419299
-0.82761663,-0.017616972,0.42894495
-0.8426133,-0.014996649,0.8362812
-0.85431176,-0.011698496,0.8510394
-0.8626407,-0.008328943,0.86320806
-0.8675483,-0.00490763,0.8755176
-0.86899704,-0.0014487306,0.91279316
-0.8669254,0.0020716384,0.94298625
-0.86129606,0.0056293393,0.96379876
-0.85209984,0.009196218,0.97944844
-0.8393506,0.012749266,0.9886327
-0.8230888,0.016261755,0.9957988
-0.80337745,0.01971139,0.99886036
-0.7803073,0.02307018,0.99977374
-0.7539969,0.026310405,0.99997234
-0.7245929,0.029404009,0.9999987
-0.6922712,0.032321762,1.0
-0.65723765,0.035033505,1.0
-0.6197285,0.037509162,1.0
-0.5800083,0.03972018,1.0
-0.5383671,0.041641235,1.0
-0.49511513,0.04325196,1.0
-0.45057654,0.044538595,1.0
-0.40508124,0.045495298,1.0
-0.35895622,0.04612503,1.0
-0.31251642,0.046439808,1.0
-0.26605603,0.046460394,1.0
-0.21984069,0.046215344,1.0
-0.17410105,0.045739632,1.0
-0.1290281,0.04507295,1.0
-0.08477018,0.044257917,1.0
-0.041431855,0.043338325,1.0
0.00092575635,0.042357612,1.0
0.04228338,0.04135762,1.0
0.082661085,0.04037771,1.0
0.12211527,0.03945419,1.0
0.16073535,0.03862008,1.0
0.1986405,0.037905145,1.0
0.23597656,0.037336066,1.0
0.27291337,0.036936793,1.0
0.30964231,0.036728937,1.0
0.3463745,0.036732204,1.0
0.3833393,0.036964763,1.0
0.42078286,0.037443586,1.0
-0.53191984,0.0,-0.9999724
-0.53335744,-0.0014375569,-0.9999904
-0.5362218,-0.002864363,-0.999996
-0.5404915,-0.004269707,-0.9999981
-0.5461346,-0.0056430628,-0.99999887
-0.55310875,-0.0069741714,-0.9999992
-0.5613619,-0.008253135,-0.99999934
-0.57083243,-0.009470516,-0.9999993
-0.58144987,-0.010617447,-0.99999917
-0.5931356,-0.011685737,-0.99999875
-0.6058036,-0.012667984,-0.99999785
-0.6193613,-0.013557674,-0.99999493
-0.63371056,-0.014349286,-0.9999853
-0.64874893,-0.015038364,-0.99995404
-0.6643705,-0.015621565,-0.9998544
-0.6804671,-0.016096665,-0.9995569
-0.6969296,-0.016462436,-0.9985365
-0.7136476,-0.016718056,-0.99476534
-0.73050845,-0.016860815,-0.98167825
-0.7473877,-0.01687926,-0.93816936
-0.7641191,-0.016731372,-0.8248755
-0.7804364,-0.016317291,-0.5405311
-0.7958232,-0.015386829,0.049176455
-0.8093141,-0.013490884,0.6982243
-0.8198677,-0.010553604,0.85755444
-0.82719415,-0.007326472,0.8714982
-0.8312384,-0.00404426,0.8997085
-0.8319397,-0.00070128083,0.9322665
-0.829246,0.002693705,0.9555131
-0.82313466,0.0061113373,0.97144866
-0.81361,0.009524662,0.9831675
-0.8006997,0.01291029,0.9935839
-0.784452,0.01624769,0.9980848
-0.76494443,0.019507559,0.999537
-0.74228156,0.0226629,0.9999325
-0.7165938,0.025687775,0.9999939
-0.6880381,0.028555702,0.99999976
-0.65679854,0.031239579,1.0
-0.62308633,0.0337122,1.0
-0.587139,0.03594733,1.0
-0.549218,0.037921,1.0
-0.50960505,0.039612956,1.0
-0.46859702,0.041008033,1.0
-0.42649963,0.04209739,1.0
-0.38362023,0.042879403,1.0
-0.3402601,0.043360148,1.0
-0.2967067,0.043553397,1.0
-0.2532266,0.043480102,1.0
-0.21005915,0.04316746,1.0
-0.16741149,0.042647652,1.0
-0.12545511,0.04195638,1.0
-0.08432375,0.041131362,1.0
-0.04411282,0.04021093,1.0
-0.0048800316,0.03923279,1.0
0.033353027,0.038233057,1.0
0.07059859,0.03724556,1.0
0.106900014,0.036301423,1.0
0.1423289,0.035428885,1.0
0.17698224,0.03465334,1.0
0.21097976,0.03399752,1.0
0.24446155,0.03348179,1.0
0.27758607,0.03312451,1.0
0.3105285,0.032942414,1.0
0.34347948,0.03295101,1.0
0.37664437,0.0331649,1.0
0.41024247,0.0335981,1.0
0.44450668,0.034264218,1.0
-0.47137415,0.0,-0.9999993
-0.47326425,-0.0018900831,-0.9999999
-0.4770304,-0.0037661588,-1.0
-0.48264468,-0.0056142868,-1.0
-0.49006534,-0.0074206702,-1.0
-0.4992371,-0.009171747,-1.0
-0.51009136,-0.010854296,-1.0
-0.52254695,-0.012455574,-1.0
-0.5365104,-0.013963463,-1.0
-0.5518771,-0.01536665,-1.0
-0.5685319,-0.016654817,-1.0
-0.58635074,-0.017818838,-1.0
-0.6052017,-0.018850973,-0.99999994
-0.6249468,-0.019745046,-0.99999964
-0.6454434,-0.020496592,-0.99999815
-0.66654634,-0.021102969,-0.99999076
-0.68810976,-0.021563409,-0.9999504
-0.7099887,-0.021878984,-0.999703
-0.73204106,-0.02205233,-0.99836123
-0.7541275,-0.022086468,-0.9914484
-0.7761067,-0.02197924,-0.9640594
-0.79781425,-0.021707518,-0.86409825
-0.8189855,-0.021171294,-0.5247011
-0.83900726,-0.020021724,0.2350986
-0.8566483,-0.01764104,0.8194516
-0.8709577,-0.0143093355,0.8394407
-0.8818492,-0.01089154,0.85267377
-0.8892631,-0.0074138497,0.8652891
-0.8931544,-0.0038913176,0.8771777
-0.89349216,-0.00033778837,0.914958
-0.8902186,0.0032735397,0.94526124
-0.88329935,0.006919291,0.96805906
-0.8727241,0.010575214,0.982213
-0.8585103,0.014213821,0.989998
-0.84070146,0.017808868,0.9960129
-0.8193631,0.021338327,0.99895096
-0.79458797,0.024775166,0.9997971
-0.76649725,0.028090687,0.9999771
-0.73524183,0.031255394,0.99999905
-0.7010036,0.034238193,1.0
-0.6639968,0.0370068,1.0
-0.6244679,0.039528925,1.0
-0.58269393,0.04177395,1.0
-0.5389791,0.043714844,1.0
-0.49364895,0.045330156,1.0
-0.44704312,0.046605833,1.0
-0.39950642,0.0475367,1.0
-0.35137907,0.048127357,1.0
-0.30298665,0.04839241,1.0
-0.25463066,0.048355997,1.0
-0.20658003,0.048050623,1.0
-0.15906447,0.04751555,1.0
-0.11226964,0.04679483,1.0
-0.066334344,0.045935296,1.0
-0.02134971,0.044984635,1.0
0.022640051,0.043989763,1.0
0.06563558,0.042995527,1.0
0.10767941,0.042043835,1.0
0.14885256,0.041173145,1.0
0.18927085,0.040418297,1.0
0.22908145,0.039810598,1.0
0.26845956,0.039378107,1.0
0.30760556,0.03914601,1.0
0.34674263,0.03913707,1.0
0.38611463,0.03937201,1.0
0.4259845,0.039869864,1.0
-0.41982004,0.0,-0.99999994
-0.42208588,-0.002265827,-1.0
-0.42660135,-0.0045154598,-1.0
-0.43333405,-0.006732717,-1.0
-0.4422355,-0.008901459,-1.0
-0.45324114,-0.011005642,-1.0
-0.46627057,-0.013029414,-1.0
-0.48122782,-0.014957259,-1.0
-0.498002,-0.016774187,-1.0
-0.516468,-0.018465973,-1.0
-0.53648746,-0.020019451,-1.0
-0.55791026,-0.02142281,-1.0
-0.5805762,-0.022665929,-1.0
-0.60431683,-0.023740677,-1.0
-0.62895805,-0.024641192,-0.99999994
-0.65432215,-0.025364088,-0.99999964
-0.68023074,-0.0259086,-0.9999971
-0.7065073,-0.026276613,-0.9999746
-0.7329799,-0.026472574,-0.9997936
-0.75948304,-0.026503155,-0.9984943
-0.7858588,-0.026375767,-0.9910715
-0.811951,-0.026092166,-0.9538546
-0.8375711,-0.025620118,-0.77830356
-0.86233693,-0.024765855,-0.14823449
-0.88519984,-0.022862904,0.7200377
-0.90477216,-0.019572318,0.8151665
-0.92084646,-0.016074324,0.8305768
-0.9333524,-0.012505921,0.8452406
-0.9422349,-0.0088824555,0.85902596
-0.9474517,-0.005216839,0.8717668
-0.948972,-0.0015202847,0.88974464
-0.9467654,0.0022065726,0.9227052
-0.94078743,0.005978012,0.9562825
-0.9310013,0.009786129,0.9757254
-0.91740197,0.013599357,0.98653686
-0.90000993,0.017392017,0.99261856
-0.87886876,0.021141157,0.99660134
-0.85404474,0.024824012,0.99911594
-0.8256301,0.028414585,0.9998385
-0.793748,0.031882092,0.99998426
-0.75855446,0.03519356,0.9999995
-0.72024107,0.03831339,1.0
-0.6790369,0.04120414,1.0
-0.6352088,0.043828133,1.0
-0.5890591,0.046149656,1.0
-0.5409216,0.04813746,1.0
-0.4911543,0.049767323,1.0
-0.44012994,0.051024374,1.0
-0.38822505,0.05190488,1.0
-0.3358078,0.052417256,1.0
-0.28322566,0.052582152,1.0
-0.23079407,0.052431587,1.0
-0.1787868,0.05200727,1.0
-0.12742847,0.051358335,1.0
-0.07688967,0.050538797,1.0
-0.02728466,0.049605012,1.0
0.021328723,0.04861338,1.0
0.06894722,0.047618497,1.0
0.115619004,0.046671785,1.0
0.16143967,0.045820672,1.0
0.20654786,0.04510819,1.0
0.25112084,0.04457298,1.0
0.29537034,0.044249497,1.0
0.33953875,0.044168424,1.0
0.3838958,0.04435706,1.0
0.4287355,0.044839695,1.0
-0.58468914,0.0,-0.99781626
-0.58573025,-0.0010411071,-0.99894
-0.58780646,-0.0020762247,-0.9993977
-0.5909032,-0.003096736,-0.9996201
-0.594998,-0.0040948056,-0.99972874
-0.600061,-0.00506299,-0.9997785
-0.6060552,-0.0059942068,-0.99979687
-0.612937,-0.0068817665,-0.99979216
-0.6206564,-0.007719411,-0.99975944
-0.6291577,-0.00850136,-0.99968076
-0.63838005,-0.009222356,-0.9995254
-0.64825773,-0.009877696,-0.9992218
-0.65872097,-0.0104632275,-0.9985163
-0.6696961,-0.010975113,-0.99695593
-0.6811057,-0.011409563,-0.993996
-0.6928684,-0.011762726,-0.9868052
-0.7048957,-0.012027275,-0.96868646
-0.7170823,-0.012186632,-0.9266745
-0.729288,-0.012205641,-0.831959
-0.7412949,-0.012006965,-0.6441342
-0.75274897,-0.011454061,-0.2888744
-0.7630499,-0.01030095,0.2733072
-0.77129555,-0.008245625,0.7684989
-0.776697,-0.005401459,0.9040743
-0.7790213,-0.0023243227,0.93586576
-0.7782082,0.00081310316,0.95615363
-0.7742316,0.0039765616,0.97202086
-0.7670894,0.0071421596,0.9863715
-0.75679964,0.01028977,0.9948194
-0.74340785,0.0133917825,0.99835134
-0.7269869,0.01642097,0.99964285
-0.707634,0.019352939,0.9999268
-0.6854699,0.022164032,0.9999925
-0.66063905,0.024830898,0.9999995
-0.63330907,0.02732999,1.0
-0.603671,0.029638043,1.0
-0.5719382,0.031732824,1.0
-0.53834414,0.0335941,1.0
-0.5031395,0.035204656,1.0
-0.4665882,0.036551308,1.0
-0.42896238,0.03762581,1.0
-0.39053684,0.03842553,1.0
-0.35158297,0.03895386,1.0
-0.31236273,0.039220244,1.0
-0.27312282,0.039239902,1.0
-0.23408963,0.039033193,1.0
-0.19546488,0.03862475,1.0
-0.15742248,0.038042396,1.0
-0.12010644,0.03731605,1.0
-0.08362985,0.03647659,1.0
-0.048074987,0.03555486,1.0
-0.013494171,0.034580816,1.0
0.020088693,0.033582862,1.0
0.052676093,0.0325874,1.0
0.08429465,0.031618554,1.0
0.114992715,0.030698067,1.0
0.14483808,0.029845359,1.0
0.17391576,0.029077671,1.0
0.20232606,0.028410297,1.0
0.23018292,0.027856858,1.0
0.25761253,0.027429616,1.0
0.2847523,0.027139785,1.0
0.31175014,0.026997836,1.0
0.33876395,0.027013794,1.0
0.36596143,0.027197488,1.0
0.3935202,0.027558787,1.0
0.42162797,0.028107772,1.0
-0.44842756,0.0,-0.9999998
-0.45048657,-0.0020590173,-1.0
-0.45458955,-0.004102973,-1.0
-0.4607064,-0.0061168526,-1.0
-0.46879217,-0.008085752,-1.0
-0.47878712,-0.009994952,-1.0
-0.49061716,-0.011830028,-1.0
-0.50419414,-0.013576987,-1.0
-0.5194166,-0.01522244,-1.0
-0.53617036,-0.016753806,-1.0
-0.55432993,-0.01815954,-1.0
-0.5737593,-0.019429384,-1.0
-0.5943139,-0.020554598,-1.0
-0.6158421,-0.021528205,-0.99999994
-0.6381873,-0.022345176,-0.99999964
-0.66118985,-0.02300259,-0.9999978
-0.6846896,-0.023499709,-0.9999858
-0.70852757,-0.02383799,-0.9998998
-0.7325485,-0.024020934,-0.99934363
-0.7566019,-0.02405346,-0.99602264
-0.78054076,-0.023938844,-0.9805114
-0.8042086,-0.023667792,-0.9152662
-0.8273846,-0.023176033,-0.65812624
-0.849572,-0.022187382,0.058492422
-0.8695983,-0.020026302,0.7948804
-0.8862788,-0.016680509,0.82840836
-0.8995024,-0.0132236,0.8426032
-0.9092035,-0.009701112,0.85612404
-0.91533166,-0.0061281105,0.8688545
-0.9178496,-0.0025179125,0.8845562
-0.9167265,0.0011230492,0.9205476
-0.9119117,0.004814798,0.95213103
-0.9033718,0.008539905,0.9733236
-0.89110106,0.012270763,0.9852134
-0.87512165,0.015979437,0.9917501
-0.8554804,0.01964128,0.9966605
-0.8322463,0.023234045,0.9991642
-0.8055155,0.026730761,0.99985194
-0.7754138,0.03010171,0.99998474
-0.7420981,0.03331572,0.9999995
-0.7057585,0.036339603,1.0
-0.6666197,0.03913881,1.0
-0.6249409,0.041678857,1.0
-0.5810136,0.043927267,1.0
-0.53515786,0.045855753,1.0
-0.48771542,0.04744243,1.0
-0.4390416,0.048673823,1.0
-0.3894952,0.049546424,1.0
-0.33942762,0.05006756,1.0
-0.28917214,0.05025549,1.0
-0.23903346,0.050138682,1.0
-0.18927906,0.049754396,1.0
-0.14013234,0.04914673,1.0
-0.09176792,0.048364412,1.0
-0.044309366,0.047458556,1.0
0.002171244,0.04648061,1.0
0.04765191,0.045480665,1.0
0.09215808,0.044506166,1.0
0.13575919,0.043601107,1.0
0.17856479,0.0428056,1.0
0.2207206,0.042155813,1.0
0.26240477,0.04168415,1.0
0.30382437,0.041419595,1.0
0.34521252,0.04138814,1.0
0.3868257,0.041613195,1.0
0.42894164,0.04211594,1.0
-0.5100475,0.0,-0.9999929
-0.5116491,-0.001601596,-0.9999984
-0.51484025,-0.0031911973,-0.99999946
-0.5195971,-0.004756878,-0.99999976
-0.52588403,-0.0062868893,-0.9999999
-0.5336538,-0.00776975,-0.99999994
-0.54284817,-0.009194349,-0.99999994
-0.55339825,-0.010550058,-0.99999994
-0.5652251,-0.01182686,-0.99999994
-0.5782406,-0.013015473,-0.9999999
-0.59234804,-0.014107493,-0.99999976
-0.6074436,-0.015095521,-0.99999934
-0.62341684,-0.015973294,-0.99999785
-0.64015263,-0.016735794,-0.99999213
-0.657532,-0.017379332,-0.99996895
-0.6754336,-0.017901598,-0.9998913
-0.69373524,-0.018301645,-0.9995802
-0.7123149,-0.018579679,-0.9981561
-0.73105085,-0.018735949,-0.9923642
-0.74981797,-0.018767117,-0.9695444
-0.76847005,-0.018652061,-0.90076077
-0.7867975,-0.01832745,-0.7027197
-0.8044039,-0.017606357,-0.20107985
-0.82044625,-0.016042344,0.54356694
-0.8337297,-0.013283461,0.84590936
-0.8437396,-0.01000996,0.85816455
-0.85041374,-0.006674129,0.869735
-0.8537064,-0.0032926637,0.89865613
-0.85356057,0.00014582828,0.93240786
-0.84992623,0.0036343478,0.9562743
-0.8427827,0.0071435845,0.97273517
-0.8321355,0.01064715,0.98448443
-0.81801414,0.014121346,0.99349153
-0.80047053,0.017543592,0.9980674
-0.779584,0.020886559,0.9995259
-0.75546145,0.024122514,0.9999354
-0.728237,0.027224509,0.999995
-0.6980723,0.030164681,0.99999976
-0.66515803,0.032914296,1.0
-0.62971365,0.035444364,1.0
-0.5919868,0.03772685,1.0
-0.5522506,0.03973617,1.0
-0.5107998,0.041450795,1.0
-0.467945,0.042854827,1.0
-0.42400566,0.04393936,1.0
-0.37930217,0.044703476,1.0
-0.33414742,0.045154735,1.0
-0.2888383,0.045309123,1.0
-0.24364789,0.045190405,1.0
-0.19881885,0.044829044,1.0
-0.15455814,0.044260718,1.0
-0.111033455,0.04352468,1.0
-0.068371356,0.042662095,1.0
-0.026656855,0.0417145,1.0
0.014065635,0.04072249,1.0
0.05379035,0.039724715,1.0
0.09254754,0.038757194,1.0
0.13040048,0.03785293,1.0
0.16744228,0.037041802,1.0
0.20379291,0.03635064,1.0
0.23959641,0.035803497,1.0
0.2750184,0.035421986,1.0
0.31024408,0.035225697,1.0
0.34547666,0.03523258,1.0
0.380936,0.035459343,1.0
0.41685775,0.03592174,1.0
-0.45280355,0.0,-0.99999976
-0.45483053,-0.002026981,-0.99999994
-0.4588696,-0.004039092,-1.0
-0.46489114,-0.0060215155,-1.0
-0.47285068,-0.00795955,-1.0
-0.48268938,-0.009838692,-1.0
-0.49433413,-0.011644742,-1.0
-0.50769806,-0.013363945,-1.0
-0.52268124,-0.014983156,-1.0
-0.5391713,-0.016490037,-1.0
-0.55704457,-0.017873285,-1.0
-0.5761674,-0.019122863,-1.0
-0.59639764,-0.02023023,-1.0
-0.6175862,-0.021188568,-0.99999994
-0.6395792,-0.021992967,-0.9999995
-0.66221976,-0.022640558,-0.9999971
-0.68535036,-0.023130605,-0.999982
-0.70881486,-0.023464493,-0.9998767
-0.73246044,-0.023645572,-0.99921787
-0.75613886,-0.023678444,-0.99539435
-0.7797044,-0.023565546,-0.9780739
-0.80299973,-0.023295341,-0.90719086
-0.82579726,-0.022797521,-0.6354578
-0.8475794,-0.021782184,0.09171927
-0.86715907,-0.01957965,0.80112505
-0.88339293,-0.01623384,0.8305197
-0.8961768,-0.012783893,0.844489
-0.9054462,-0.009269383,0.857831
-0.91115147,-0.0057053016,0.87041473
-0.91325647,-0.0021050263,0.8885753
-0.9117277,0.0015287104,0.92591155
-0.9065138,0.005213943,0.95563793
-0.8975858,0.008928026,0.9753084
-0.8849424,0.012643372,0.98628044
-0.86860996,0.01633242,0.99233425
-0.84863937,0.01997062,0.9972985
-0.8251034,0.023535993,0.9993458
-0.7981031,0.027000323,0.9998951
-0.7677691,0.03033401,0.9999906
-0.73426324,0.033505842,0.99999976
-0.6977805,0.03648273,1.0
-0.65855,0.039230447,1.0
-0.6168349,0.041715156,1.0
-0.57292956,0.043905344,1.0
-0.5271556,0.045773976,1.0
-0.47985494,0.04730065,1.0
-0.43138143,0.048473515,1.0
-0.38209075,0.049290672,1.0
-0.33232978,0.049760953,1.0
-0.2824259,0.04990387,1.0
-0.2326771,0.049748804,1.0
-0.18334357,0.04933353,1.0
-0.13464132,0.04870226,1.0
-0.08673788,0.047903445,1.0
-0.03975027,0.046987608,1.0
0.0062550926,0.046005365,1.0
0.051260896,0.045005806,1.0
0.095296204,0.044035308,1.0
0.13843298,0.04313678,1.0
0.18078227,0.04234929,1.0
0.22249031,0.04170804,1.0
0.26373488,0.041244566,1.0
0.30472198,0.040987093,1.0
0.34568295,0.040960964,1.0
0.386872,0.041189056,1.0
0.4285641,0.04169212,1.0
-0.5844131,0.0,-0.9978666
-0.5854563,-0.0010432184,-0.9989661
-0.5875367,-0.0020803942,-0.9994139
-0.5906396,-0.0031029158,-0.99963063
-0.59474254,-0.004102939,-0.9997365
-0.59981555,-0.005073007,-0.999785
-0.60582155,-0.0060060266,-0.9998029
-0.61271685,-0.006895295,-0.99979824
-0.6204514,-0.007734541,-0.99976647
-0.6289694,-0.008517974,-0.9996899
-0.6382097,-0.009240326,-0.99953854
-0.6481066,-0.009896888,-0.99924225
-0.6585901,-0.010483506,-0.99855125
-0.6695864,-0.010996346,-0.99702024
-0.68101805,-0.011431638,-0.99411255
-0.6928036,-0.011785561,-0.98703736
-0.7048545,-0.012050882,-0.9691825
-0.71706575,-0.012211247,-0.92769086
-0.72929764,-0.012231885,-0.83397174
-0.7413338,-0.012036169,-0.6476497
-0.7528221,-0.011488306,-0.2946309
-0.76316553,-0.010343406,0.26668847
-0.7714629,-0.008297356,0.7651912
-0.77692014,-0.005457228,0.9032259
-0.7793003,-0.0023801506,0.9353521
-0.7785423,0.00075801153,0.955791
-0.7746195,0.003922735,0.9716952
-0.76752955,0.007089968,0.98607254
-0.75728995,0.010239587,0.9946859
-0.7439457,0.0133442115,0.9983076
-0.7275692,0.01637652,0.9996295
-0.7082572,0.019312046,0.99992454
-0.6861301,0.022127114,0.99999213
-0.6613318,0.024798356,0.9999994
-0.63402957,0.027302207,1.0
-0.6044142,0.02961537,1.0
-0.57269865,0.031715564,1.0
-0.53911614,0.033582482,1.0
-0.50391734,0.03519882,1.0
-0.46736604,0.036551293,1.0
-0.4297345,0.037631545,1.0
-0.39129767,0.03843683,1.0
-0.35232726,0.03897042,1.0
-0.3130856,0.03924166,1.0
-0.2738199,0.03926569,1.0
-0.2347571,0.039062805,1.0
-0.1960995,0.0386576,1.0
-0.15802163,0.038077883,1.0
-0.120668046,0.037353583,1.0
-0.08415244,0.036515612,1.0
-0.04855758,0.03559486,1.0
-0.013936242,0.034621336,1.0
0.019687278,0.03362352,1.0
0.052315157,0.03262788,1.0
0.083973765,0.03165861,1.0
0.114711285,0.030737521,1.0
0.14459538,0.029884102,1.0
0.17371103,0.029115649,1.0
0.20215854,0.02844751,1.0
0.23005189,0.027893355,1.0
0.25751737,0.027465487,1.0
0.28469253,0.027175158,1.0
0.3117254,0.027032873,1.0
0.33877409,0.027048681,1.0
0.36600652,0.02723244,1.0
0.39360055,0.02759404,1.0
0.42174414,0.028143581,1.0
-0.5971913,0.0,-0.99369943
-0.59813434,-0.0009430783,-0.996549
-0.60001785,-0.0018835319,-0.9979301
-0.6028301,-0.0028122915,-0.9986324
-0.6065517,-0.0037215848,-0.9989737
-0.611156,-0.0046043,-0.99914485
-0.6166099,-0.0054538636,-0.9992144
-0.62287396,-0.006264119,-0.9992011
-0.62990326,-0.007029315,-0.99908614
-0.6376474,-0.007744107,-0.9988151
-0.64605093,-0.008403556,-0.9983122
-0.6550541,-0.009003151,-0.99740064
-0.6645928,-0.009538695,-0.9955974
-0.6745987,-0.010005888,-0.99209905
-0.6849986,-0.010399874,-0.9854474
-0.69571286,-0.010714295,-0.97059935
-0.7066488,-0.010935938,-0.9356852
-0.7176834,-0.011034559,-0.86236715
-0.72863674,-0.010953341,-0.71236676
-0.739216,-0.010579262,-0.4426729
-0.7489526,-0.009736578,0.014547944
-0.7571031,-0.008150442,0.5637226
-0.7627964,-0.0056933328,0.8803942
-0.7655252,-0.0027288087,0.9356749
-0.7651912,0.00033400013,0.9564613
-0.76176506,0.0034261139,0.97345924
-0.7552407,0.0065244,0.98781896
-0.7456337,0.009606949,0.9953439
-0.73298895,0.012644785,0.9984722
-0.7173773,0.015611658,0.99965763
-0.6988933,0.018483996,0.9999237
-0.6776545,0.021238826,0.99999213
-0.65380096,0.023853537,0.9999993
-0.6274955,0.02630541,1.0
-0.59892344,0.028572079,1.0
-0.56829125,0.030632218,1.0
-0.53582484,0.032466408,1.0
-0.50176674,0.034058083,1.0
-0.46637228,0.03539446,1.0
-0.4299049,0.036467366,1.0
-0.39263102,0.03727388,1.0
-0.35481432,0.0378167,1.0
-0.3167101,0.03810422,1.0
-0.27855983,0.038150277,1.0
-0.24058624,0.037973594,1.0
-0.20298925,0.037596982,1.0
-0.16594286,0.037046384,1.0
-0.12959303,0.03634983,1.0
-0.09405663,0.035536397,1.0
-0.059421364,0.034635264,1.0
-0.025746481,0.03367488,1.0
0.006935853,0.032682333,0.9999999
0.03861873,0.031682875,0.9999999
0.06931836,0.030699635,0.9999999
0.09907186,0.029753497,0.9999999
0.12793496,0.028863108,0.9999999
0.15597995,0.028044991,0.9999999
0.18329369,0.027313743,1.0
0.20997596,0.026682276,1.0
0.23613806,0.026162101,1.0
0.26190168,0.025763614,1.0
0.28739807,0.02549639,1.0
0.31276754,0.025369458,1.0
0.33815908,0.025391564,1.0
0.3637305,0.025571404,1.0
0.38964832,0.025917832,1.0
0.41608834,0.026440024,1.0
0.44323593,0.027147604,1.0
-0.5630129,0.0,-0.9996486
-0.56421745,-0.0012045553,-0.99984795
-0.5666179,-0.0024004406,-0.9999268
-0.5701965,-0.0035785823,-0.9999581
-0.5749267,-0.0047301734,-0.9999722
-0.58077335,-0.005846692,-0.9999785
-0.5876933,-0.00691995,-0.9999806
-0.5956354,-0.007942169,-0.99998003
-0.6045415,-0.00890606,-0.9999763
-0.6143464,-0.009804903,-0.9999673
-0.624979,-0.010632623,-0.9999482
-0.6363629,-0.011383861,-0.9999058
-0.64841694,-0.012054028,-0.99977493
-0.6610562,-0.012639279,-0.99944055
-0.6741927,-0.01313648,-0.9987034
-0.68773586,-0.013543112,-0.9967301
-0.7015922,-0.013856327,-0.9911082
-0.7156628,-0.014070581,-0.97547483
-0.7298345,-0.0141717065,-0.9341523
-0.74395746,-0.014122979,-0.83335555
-0.7577956,-0.013838096,-0.6112674
-0.77093506,-0.013139505,-0.16643989
-0.7826348,-0.01169974,0.45843196
-0.79189384,-0.0092590405,0.8489169
-0.79807764,-0.0061837872,0.89255667
-0.80108887,-0.0030112371,0.9227941
-0.8008669,0.00022194465,0.94754934
-0.79737574,0.0034911383,0.9652283
-0.7906066,0.0067691137,0.97859764
-0.78057444,0.010032183,0.9907546
-0.76731414,0.013260315,0.99700725
-0.750889,0.016425135,0.9991752
-0.73138946,0.019499514,0.9998591
-0.70893073,0.022458743,0.99997807
-0.6836525,0.025278185,0.99999857
-0.6557195,0.027932988,1.0
-0.6253214,0.03039815,1.0
-0.5926721,0.032649282,1.0
-0.5580085,0.034663633,1.0
-0.52158725,0.036421247,1.0
-0.48368108,0.03790616,1.0
-0.44457358,0.03910749,1.0
-0.40455323,0.04002034,1.0
-0.3639069,0.040646356,1.0
-0.32291293,0.04099396,1.0
-0.2818348,0.04107811,1.0
-0.24091509,0.040919725,1.0
-0.20037034,0.040544745,1.0
-0.16038737,0.039982975,1.0
